runner_id,season,sprint_speed_all
669200,2025,29.0
669003,2025,29.0
664059,2025,28.9
656541,2025,28.9
687637,2025,28.9
694671,2025,28.9
668930,2025,28.9
686475,2025,28.9
670231,2025,28.9
693304,2025,28.9
678489,2025,28.9
686217,2025,28.9
641658,2025,28.9
691185,2025,28.8
677649,2025,28.8
677942,2025,28.8
656413,2025,28.8
681082,2025,28.8
681393,2025,28.8
665750,2025,28.8
664056,2025,28.8
682927,2025,28.8
669707,2025,28.8
687401,2025,28.7
807712,2025,28.7
808975,2025,28.7
681715,2025,28.7
670042,2025,28.7
671083,2025,28.7
701675,2025,28.7
691176,2025,28.7
687597,2025,28.7
685301,2025,28.7
805904,2025,28.7
691023,2025,28.7
676391,2025,28.6
665487,2025,28.6
681460,2025,28.6
687515,2025,28.6
596115,2025,28.6
663538,2025,28.6
702616,2025,28.6
672640,2025,28.5
669127,2025,28.6
680577,2025,28.5
681546,2025,28.5
666160,2025,28.5
694388,2025,28.5
543760,2025,28.5
696030,2025,28.5
669369,2025,28.5
671289,2025,28.5
670156,2025,28.5
701538,2025,28.5
621020,2025,28.5
671739,2025,28.5
683002,2025,28.5
680837,2025,28.4
682653,2025,28.4
700242,2025,28.4
663897,2025,28.4
695681,2025,28.4
608070,2025,28.4
695336,2025,28.4
669208,2025,28.4
656775,2025,28.4
641584,2025,28.4
669242,2025,28.4
662139,2025,28.4
691026,2025,28.4
679845,2025,28.4
667472,2025,28.4
607680,2025,28.4
686894,2025,28.4
592663,2025,28.4
683011,2025,28.3
670224,2025,28.3
673548,2025,28.4
677950,2025,28.3
663853,2025,28.3
677592,2025,28.3
669364,2025,28.3
680779,2025,28.3
656716,2025,28.3
606992,2025,28.3
542932,2025,28.3
668885,2025,28.3
681962,2025,28.3
641933,2025,28.3
669450,2025,28.3
669016,2025,28.3
676609,2025,28.3
680474,2025,28.3
595751,2025,28.2
687231,2025,28.2
663586,2025,28.2
664068,2025,28.3
694374,2025,28.2
691728,2025,28.2
650489,2025,28.2
641355,2025,28.2
670764,2025,28.2
666211,2025,28.2
676694,2025,28.2
691777,2025,28.2
663697,2025,28.2
682928,2025,28.2
592885,2025,28.2
808982,2025,28.2
690987,2025,28.2
702332,2025,28.1
642215,2025,28.1
701305,2025,28.1
606192,2025,28.1
810938,2025,28.1
656305,2025,28.1
630105,2025,28.1
694377,2025,28.1
687263,2025,28.1
642180,2025,28.1
645302,2025,28.1
805300,2025,28.1
624415,2025,28.1
681624,2025,28.1
668804,2025,28.1
672744,2025,28.1
660757,2025,28.1
663330,2025,28.1
666139,2025,28.1
691594,2025,28.0
680869,2025,28.0
596103,2025,28.0
694376,2025,28.0
660271,2025,28.0
543807,2025,28.0
690993,2025,28.0
668715,2025,28.0
666624,2025,28.0
642715,2025,28.0
643289,2025,28.0
686765,2025,28.0
657136,2025,28.0
665926,2025,28.0
669261,2025,27.9
666158,2025,27.9
665019,2025,27.9
660670,2025,27.9
691723,2025,27.9
700246,2025,27.9
669394,2025,27.9
676679,2025,27.9
682177,2025,27.9
683770,2025,27.9
666176,2025,27.9
672580,2025,27.9
647351,2025,27.9
545361,2025,27.9
641313,2025,27.9
702176,2025,27.8
669743,2025,27.8
695578,2025,27.8
691781,2025,27.8
672761,2025,27.8
621035,2025,27.8
664728,2025,27.8
686554,2025,27.8
592192,2025,27.8
650559,2025,27.8
671284,2025,27.8
572191,2025,27.8
657656,2025,27.8
578428,2025,27.8
660844,2025,27.8
701350,2025,27.8
642731,2025,27.8
702284,2025,27.8
687221,2025,27.7
676724,2025,27.8
668227,2025,27.7
695391,2025,27.7
677588,2025,27.7
686555,2025,27.7
677008,2025,27.7
664913,2025,27.7
663837,2025,27.7
664238,2025,27.7
655316,2025,27.7
682657,2025,27.7
687551,2025,27.7
592206,2025,27.7
663662,2025,27.7
680718,2025,27.7
666185,2025,27.6
678662,2025,27.6
665862,2025,27.6
665052,2025,27.6
663624,2025,27.6
692216,2025,27.6
593428,2025,27.6
669477,2025,27.6
676914,2025,27.6
676070,2025,27.6
656577,2025,27.6
669720,2025,27.6
686676,2025,27.6
677800,2025,27.6
671221,2025,27.6
666134,2025,27.6
656811,2025,27.6
673490,2025,27.6
666310,2025,27.6
693307,2025,27.6
669236,2025,27.6
695600,2025,27.5
700250,2025,27.5
628451,2025,27.5
691720,2025,27.5
683227,2025,27.5
687952,2025,27.5
680862,2025,27.5
689172,2025,27.5
667670,2025,27.5
678246,2025,27.5
642708,2025,27.5
671218,2025,27.5
691785,2025,27.5
669701,2025,27.5
595879,2025,27.5
666397,2025,27.5
691019,2025,27.5
575929,2025,27.5
691016,2025,27.4
681297,2025,27.4
682641,2025,27.4
669397,2025,27.4
670097,2025,27.4
596019,2025,27.4
664023,2025,27.4
605361,2025,27.4
694203,2025,27.4
666165,2025,27.4
545121,2025,27.4
643396,2025,27.4
686452,2025,27.4
669257,2025,27.3
681351,2025,27.3
664770,2025,27.3
607043,2025,27.3
695657,2025,27.3
670032,2025,27.3
673237,2025,27.3
680757,2025,27.3
621493,2025,27.3
669722,2025,27.2
502054,2025,27.2
696100,2025,27.2
672695,2025,27.2
692225,2025,27.2
669004,2025,27.2
645277,2025,27.2
663647,2025,27.2
518792,2025,27.2
668974,2025,27.1
669065,2025,27.1
656484,2025,27.1
668709,2025,27.1
669289,2025,27.1
701762,2025,27.1
682848,2025,27.1
593871,2025,27.1
592450,2025,27.1
665877,2025,27.1
678877,2025,27.1
641343,2025,27.1
666971,2025,27.1
545341,2025,27.1
681481,2025,27.1
457705,2025,27.1
666023,2025,27.0
805367,2025,27.0
547180,2025,27.0
602104,2025,27.0
672356,2025,27.0
571970,2025,27.0
666969,2025,27.0
671286,2025,27.0
660821,2025,27.0
672515,2025,27.0
805779,2025,27.0
682988,2025,27.0
677587,2025,27.0
663457,2025,27.0
650859,2025,27.0
596146,2025,27.0
683146,2025,27.0
656582,2025,27.0
657757,2025,27.0
669911,2025,27.0
621028,2025,27.0
592669,2025,27.0
660644,2025,27.0
571771,2025,26.9
622569,2025,26.9
676572,2025,26.9
683748,2025,26.9
695238,2025,26.9
609280,2025,26.9
514888,2025,26.9
605141,2025,26.9
671732,2025,26.9
665489,2025,26.9
664040,2025,26.9
678554,2025,26.9
677870,2025,26.9
573262,2025,26.9
656248,2025,26.8
641856,2025,26.8
663886,2025,26.8
668904,2025,26.8
681146,2025,26.8
681508,2025,26.8
695506,2025,26.8
641943,2025,26.8
668670,2025,26.8
670242,2025,26.8
493329,2025,26.8
663743,2025,26.8
670770,2025,26.7
805373,2025,26.8
678011,2025,26.7
600869,2025,26.7
663757,2025,26.7
668939,2025,26.7
679529,2025,26.7
682663,2025,26.7
641487,2025,26.7
608701,2025,26.7
682985,2025,26.7
680700,2025,26.7
672820,2025,26.7
691406,2025,26.7
669234,2025,26.7
643217,2025,26.7
641857,2025,26.7
681807,2025,26.6
663698,2025,26.6
670092,2025,26.6
606466,2025,26.6
673962,2025,26.6
666126,2025,26.6
624428,2025,26.6
665828,2025,26.6
663584,2025,26.6
620443,2025,26.6
516782,2025,26.6
688363,2025,26.6
680977,2025,26.6
656180,2025,26.6
691182,2025,26.5
687859,2025,26.5
621043,2025,26.5
664761,2025,26.5
686527,2025,26.5
663656,2025,26.5
643446,2025,26.5
683737,2025,26.5
650333,2025,26.5
671277,2025,26.5
657557,2025,26.5
807799,2025,26.4
543510,2025,26.4
669224,2025,26.4
553993,2025,26.4
676801,2025,26.4
663898,2025,26.4
623168,2025,26.3
595777,2025,26.3
518595,2025,26.3
678391,2025,26.3
665561,2025,26.3
656976,2025,26.3
671056,2025,26.3
681584,2025,26.2
676701,2025,26.2
690976,2025,26.2
571657,2025,26.2
660162,2025,26.2
676439,2025,26.2
689414,2025,26.2
650402,2025,26.2
663993,2025,26.2
572233,2025,26.2
670541,2025,26.2
668942,2025,26.2
688760,2025,26.2
661388,2025,26.2
666182,2025,26.1
665839,2025,26.1
643376,2025,26.1
502671,2025,26.1
650490,2025,26.1
666464,2025,26.1
686948,2025,26.1
663616,2025,26.1
686797,2025,26.1
672284,2025,26.1
657077,2025,26.1
668901,2025,26.0
671655,2025,26.0
663728,2025,26.0
624585,2025,26.0
624424,2025,26.0
694384,2025,26.0
676044,2025,26.0
649966,2025,26.0
608324,2025,26.0
686681,2025,26.0
664774,2025,26.0
608348,2025,26.0
683734,2025,26.0
694208,2025,26.0
623993,2025,26.0
682626,2025,26.0
641598,2025,26.0
668800,2025,25.9
624512,2025,25.9
665804,2025,25.9
500743,2025,25.9
669357,2025,25.9
680728,2025,25.9
676116,2025,25.9
666018,2025,25.9
656941,2025,25.9
656896,2025,25.9
680777,2025,25.9
666163,2025,25.8
701398,2025,25.8
641555,2025,25.8
543592,2025,25.8
677595,2025,25.8
592518,2025,25.8
665742,2025,25.8
608385,2025,25.8
592178,2025,25.7
672275,2025,25.7
642086,2025,25.7
694212,2025,25.7
467793,2025,25.6
670623,2025,25.6
686780,2025,25.6
518934,2025,25.6
669717,2025,25.6
518692,2025,25.6
605131,2025,25.6
665966,2025,25.6
676475,2025,25.5
690291,2025,25.5
606115,2025,25.5
666150,2025,25.5
692585,2025,25.5
571448,2025,25.5
686469,2025,25.5
687462,2025,25.5
700932,2025,25.4
665155,2025,25.3
542303,2025,25.3
608369,2025,25.3
624413,2025,25.3
457759,2025,25.3
641680,2025,25.2
621566,2025,25.2
642136,2025,25.2
670223,2025,25.2
605137,2025,25.2
592626,2025,25.2
663609,2025,25.1
543309,2025,25.1
683021,2025,25.1
621512,2025,25.1
664034,2025,25.1
456781,2025,25.0
669134,2025,25.0
553869,2025,25.0
640902,2025,25.0
646240,2025,25.0
595978,2025,25.0
700337,2025,24.9
805811,2025,24.9
665953,2025,24.9
643565,2025,24.9
665861,2025,24.8
645444,2025,24.8
669221,2025,24.8
650968,2025,24.8
656555,2025,24.8
543877,2025,24.7
596142,2025,24.6
660688,2025,24.5
527038,2025,24.5
647304,2025,24.4
671213,2025,24.4
521692,2025,24.4
642851,2025,24.4
624431,2025,24.3
605170,2025,24.3
672386,2025,24.3
570482,2025,24.2
571912,2025,23.9
669304,2025,23.8
607732,2025,23.6
642133,2025,23.5
519317,2025,23.5
669087,2025,23.4
455117,2025,23.1
703607,2026,30.6
695508,2026,30.4
622761,2026,30.3
642201,2026,30.3
677951,2026,30.3
694371,2026,30.1
804606,2026,29.9
664983,2026,29.9
642350,2026,29.9
621439,2026,29.8
607208,2026,29.8
682668,2026,29.8
669003,2026,29.8
687363,2026,29.7
664702,2026,29.7
682998,2026,29.7
656537,2026,29.7
683083,2026,29.6
694362,2026,29.6
702222,2026,29.6
669326,2026,29.6
691718,2026,29.6
686475,2026,29.5
699912,2026,29.5
665923,2026,29.5
802415,2026,29.5
681987,2026,29.5
805999,2026,29.5
695257,2026,29.4
663968,2026,29.4
666152,2026,29.4
696285,2026,29.3
687749,2026,29.3
695734,2026,29.3
686611,2026,29.3
701358,2026,29.2
669392,2026,29.2
665161,2026,29.2
663604,2026,29.2
676551,2026,29.1
682622,2026,29.1
678882,2026,29.1
657041,2026,29.1
691023,2026,29.1
680776,2026,29.1
687401,2026,29.0
676356,2026,29.0
673357,2026,29.0
807713,2026,29.0
621438,2026,29.0
677649,2026,29.0
691907,2026,29.0
687637,2026,29.0
665750,2026,29.0
701162,2026,28.9
665487,2026,28.9
701538,2026,28.9
694249,2026,28.9
686894,2026,28.9
694497,2026,28.9
677594,2026,28.9
814439,2026,28.8
693304,2026,28.8
691783,2026,28.8
666181,2026,28.8
808975,2026,28.8
807712,2026,28.8
680869,2026,28.8
806198,2026,28.7
685133,2026,28.7
686668,2026,28.7
691594,2026,28.7
663368,2026,28.7
694192,2026,28.7
671976,2026,28.7
624641,2026,28.6
686217,2026,28.7
694728,2026,28.6
695490,2026,28.7
670042,2026,28.6
663330,2026,28.6
668930,2026,28.6
687957,2026,28.6
645302,2026,28.6
545361,2026,28.6
672724,2026,28.6
680574,2026,28.6
682987,2026,28.5
694671,2026,28.5
701807,2026,28.5
696030,2026,28.5
681715,2026,28.5
683011,2026,28.5
668715,2026,28.5
681082,2026,28.5
702616,2026,28.5
701675,2026,28.5
668723,2026,28.5
669127,2026,28.5
672016,2026,28.5
691176,2026,28.5
669707,2026,28.5
642708,2026,28.5
695731,2026,28.5
683766,2026,28.4
678489,2026,28.4
665833,2026,28.4
682928,2026,28.4
630105,2026,28.4
665862,2026,28.4
672640,2026,28.4
683953,2026,28.4
663538,2026,28.4
690984,2026,28.4
621020,2026,28.4
641584,2026,28.3
669398,2026,28.3
694388,2026,28.3
694025,2026,28.3
682829,2026,28.3
663837,2026,28.3
683002,2026,28.3
690924,2026,28.3
691026,2026,28.3
606992,2026,28.3
606192,2026,28.3
677942,2026,28.3
678246,2026,28.3
683679,2026,28.3
678009,2026,28.3
681624,2026,28.3
696135,2026,28.3
803011,2026,28.2
672761,2026,28.2
669369,2026,28.2
664954,2026,28.2
669364,2026,28.2
666160,2026,28.2
810938,2026,28.2
669699,2026,28.2
690993,2026,28.2
683357,2026,28.2
679845,2026,28.2
664059,2026,28.2
650489,2026,28.2
805808,2026,28.2
687597,2026,28.2
701678,2026,28.2
592663,2026,28.2
669016,2026,28.1
681393,2026,28.1
677800,2026,28.1
543760,2026,28.1
607043,2026,28.1
668804,2026,28.1
656305,2026,28.1
686765,2026,28.1
666176,2026,28.1
672012,2026,28.0
702332,2026,28.0
682997,2026,28.0
807747,2026,28.0
641933,2026,28.0
669477,2026,28.0
699013,2026,28.0
805347,2026,28.0
687515,2026,28.0
677870,2026,28.0
666139,2026,28.0
676609,2026,28.0
805904,2026,28.0
657656,2026,28.0
681546,2026,28.0
691781,2026,28.0
681297,2026,28.0
678662,2026,27.9
596103,2026,27.9
676694,2026,27.9
668952,2026,27.9
800325,2026,27.9
680779,2026,27.9
691723,2026,27.9
702284,2026,27.9
667472,2026,27.9
596115,2026,27.9
670764,2026,27.9
676391,2026,27.9
656775,2026,27.9
691777,2026,27.9
695336,2026,27.9
664023,2026,27.8
656716,2026,27.9
805300,2026,27.8
673548,2026,27.8
694203,2026,27.8
669743,2026,27.8
669701,2026,27.8
699393,2026,27.8
811965,2026,27.8
663586,2026,27.8
670032,2026,27.8
700246,2026,27.8
687263,2026,27.8
665019,2026,27.8
683748,2026,27.8
677950,2026,27.8
701305,2026,27.8
695600,2026,27.8
642715,2026,27.7
668904,2026,27.7
668885,2026,27.7
676724,2026,27.7
663697,2026,27.7
680474,2026,27.7
677588,2026,27.7
665926,2026,27.7
675961,2026,27.7
656577,2026,27.7
691373,2026,27.7
457705,2026,27.7
687231,2026,27.7
671289,2026,27.7
672580,2026,27.7
694377,2026,27.7
682657,2026,27.7
608070,2026,27.6
676369,2026,27.6
694514,2026,27.6
682177,2026,27.6
677592,2026,27.6
671739,2026,27.6
667670,2026,27.6
660271,2026,27.6
802139,2026,27.6
686452,2026,27.6
673490,2026,27.5
686555,2026,27.5
679822,2026,27.5
668709,2026,27.5
642215,2026,27.5
693307,2026,27.5
664056,2026,27.5
514888,2026,27.5
660710,2026,27.5
641355,2026,27.5
643396,2026,27.4
665877,2026,27.5
701350,2026,27.4
669242,2026,27.4
695578,2026,27.4
660844,2026,27.4
691785,2026,27.4
621493,2026,27.4
677587,2026,27.4
664728,2026,27.4
660670,2026,27.3
682663,2026,27.3
657136,2026,27.3
666310,2026,27.3
609280,2026,27.3
696100,2026,27.3
694374,2026,27.3
545341,2026,27.3
687551,2026,27.3
663457,2026,27.3
687221,2026,27.3
669720,2026,27.3
808982,2026,27.3
592885,2026,27.3
681351,2026,27.3
687282,2026,27.3
662139,2026,27.3
547180,2026,27.2
575929,2026,27.2
669384,2026,27.2
670097,2026,27.2
592206,2026,27.2
823550,2026,27.2
669394,2026,27.2
676439,2026,27.2
595879,2026,27.2
805367,2026,27.2
682818,2026,27.2
545121,2026,27.2
669257,2026,27.2
669004,2026,27.2
621043,2026,27.2
573262,2026,27.2
663494,2026,27.2
671218,2026,27.1
682674,2026,27.1
650859,2026,27.1
666023,2026,27.1
669236,2026,27.1
691016,2026,27.1
805779,2026,27.1
808959,2026,27.1
666211,2026,27.0
691720,2026,27.0
695506,2026,27.0
571970,2026,27.0
682848,2026,27.0
678391,2026,27.0
656582,2026,27.0
641343,2026,27.0
655316,2026,27.0
680757,2026,27.0
686681,2026,27.0
678554,2026,27.0
691740,2026,27.0
593428,2026,27.0
691019,2026,27.0
680700,2026,27.0
663743,2026,27.0
663886,2026,27.0
645277,2026,27.0
695020,2026,26.9
608701,2026,26.9
681481,2026,26.9
669397,2026,26.9
663647,2026,26.9
666624,2026,26.9
672695,2026,26.9
668227,2026,26.9
643376,2026,26.9
702176,2026,26.9
643289,2026,26.9
676914,2026,26.9
690976,2026,26.9
683146,2026,26.9
664040,2026,26.9
695720,2026,26.9
672284,2026,26.9
663853,2026,26.9
543807,2026,26.9
664770,2026,26.8
806068,2026,26.8
663616,2026,26.8
681508,2026,26.8
699625,2026,26.8
663611,2026,26.8
694410,2026,26.8
670770,2026,26.8
656811,2026,26.8
602104,2026,26.7
687093,2026,26.7
700250,2026,26.7
800050,2026,26.7
669899,2026,26.7
592450,2026,26.7
672820,2026,26.7
650333,2026,26.7
672356,2026,26.7
701398,2026,26.7
666464,2026,26.7
657757,2026,26.6
663757,2026,26.7
666397,2026,26.6
694378,2026,26.6
682985,2026,26.6
596117,2026,26.6
606466,2026,26.6
701762,2026,26.6
620443,2026,26.6
695657,2026,26.6
663698,2026,26.6
596019,2026,26.6
669065,2026,26.6
643217,2026,26.5
680777,2026,26.5
671732,2026,26.5
682877,2026,26.5
666969,2026,26.5
664761,2026,26.5
605141,2026,26.5
622268,2026,26.5
669289,2026,26.4
671277,2026,26.5
679529,2026,26.4
688363,2026,26.4
665052,2026,26.4
593871,2026,26.4
660162,2026,26.4
686797,2026,26.4
660821,2026,26.4
691788,2026,26.4
676572,2026,26.3
691406,2026,26.3
672960,2026,26.3
663656,2026,26.3
668670,2026,26.3
680728,2026,26.3
681807,2026,26.3
807799,2026,26.2
805811,2026,26.2
656484,2026,26.2
624428,2026,26.2
596146,2026,26.2
668939,2026,26.2
641555,2026,26.2
687859,2026,26.1
691011,2026,26.1
665489,2026,26.1
695238,2026,26.1
686527,2026,26.1
642086,2026,26.1
624424,2026,26.1
516782,2026,26.1
608324,2026,26.1
650490,2026,26.1
686948,2026,26.1
605137,2026,26.1
646240,2026,26.1
665561,2026,26.0
500743,2026,26.0
643446,2026,26.0
666182,2026,26.0
666971,2026,26.0
672515,2026,26.0
650391,2026,26.0
670242,2026,26.0
666126,2026,26.0
641487,2026,25.9
553993,2026,25.9
624585,2026,25.9
683737,2026,25.9
694384,2026,25.9
671056,2026,25.9
677595,2026,25.9
673237,2026,25.8
665742,2026,25.9
572233,2026,25.9
641857,2026,25.9
673962,2026,25.8
623168,2026,25.8
689414,2026,25.8
686469,2026,25.8
683734,2026,25.8
656941,2026,25.8
668942,2026,25.8
669224,2026,25.7
669134,2026,25.7
663728,2026,25.7
668901,2026,25.7
608348,2026,25.7
661388,2026,25.7
645305,2026,25.6
664774,2026,25.6
663993,2026,25.6
701852,2026,25.6
691458,2026,25.6
676475,2026,25.6
666018,2026,25.5
682626,2026,25.5
671655,2026,25.5
686780,2026,25.5
678218,2026,25.5
665861,2026,25.5
700932,2026,25.5
606115,2026,25.5
502671,2026,25.4
621566,2026,25.4
672275,2026,25.4
678011,2026,25.4
571448,2026,25.3
665966,2026,25.3
543510,2026,25.3
518692,2026,25.3
665804,2026,25.3
641680,2026,25.3
624413,2026,25.2
660688,2026,25.2
669357,2026,25.2
680977,2026,25.2
650402,2026,25.1
665953,2026,25.1
592626,2026,25.1
641598,2026,25.1
542303,2026,25.1
592518,2026,25.0
681198,2026,25.0
670623,2026,25.0
518595,2026,25.0
608369,2026,25.0
694212,2026,25.0
670541,2026,24.9
642851,2026,24.9
656555,2026,24.9
687462,2026,24.9
664034,2026,24.8
649966,2026,24.8
647304,2026,24.6
650968,2026,24.6
656976,2026,24.6
694208,2026,24.6
543309,2026,24.6
644433,2026,24.5
595978,2026,24.5
553869,2026,24.4
605170,2026,24.4
640902,2026,24.4
596142,2026,24.4
700337,2026,24.1
521692,2026,24.0
519317,2026,23.8
624431,2026,23.4
543877,2026,23.3
672386,2026,22.9
506702,2026,22.1
